Code,IsOrange,IsGrey,IsMale
bdc28092-ad1a-4c17-a6ba-2d9009db10cb,FALSE,TRUE,TRUE
207df361-eba5-4f55-a933-2a6fd2a47419,FALSE,TRUE,FALSE
4babfc7d-3d2c-4eec-8397-946c1f30baf4,FALSE,TRUE,TRUE
ea3e8dae-39e1-49dd-8a54-932c393221f7,FALSE,TRUE,TRUE
c61460f0-602a-4ed0-b44f-6a97c1233521,FALSE,TRUE,TRUE
d4a6e392-748d-4fa9-b91d-1b8ee2c7fcd0,FALSE,TRUE,TRUE
ab474eed-a59b-43c6-904d-6fbe27176055,FALSE,TRUE,TRUE
a76fcbc0-a5bf-4edf-8d56-f35f5f1de92b,FALSE,TRUE,TRUE
e27b6870-65ae-442c-846e-11b86d49fbfd,FALSE,TRUE,TRUE
32b6675d-2678-4528-a0af-55aaaa548bf4,FALSE,TRUE,FALSE
f10643df-b089-4f43-bb8d-3c064b196104,FALSE,TRUE,TRUE
ba92032f-6725-40db-ba6d-5a8187e7a91c,FALSE,TRUE,TRUE
e0e9198c-a082-4b3b-99ad-90faa13ef7e2,FALSE,TRUE,TRUE
f9c5f248-72f4-4a4c-8436-8ec65ca77063,FALSE,TRUE,TRUE
18e97f1d-e282-4d47-90a1-36004264fd6d,FALSE,TRUE,FALSE
f393dee8-6ce8-4fbc-b5e2-c2c9f681f249,FALSE,TRUE,TRUE
ac17dc74-3cd7-496d-a3f1-83fe7c08ea1d,FALSE,TRUE,TRUE
b90049e9-d89a-40ef-8fc8-5fb6a97ff820,FALSE,TRUE,TRUE
e6f31de0-ab4d-42f2-8cb4-22dff6cecd42,FALSE,TRUE,TRUE
cc9c3b76-a087-470b-a2c1-60d32f768856,FALSE,TRUE,TRUE
36467983-1655-4a9e-b542-01e5711b104b,FALSE,TRUE,FALSE
60cc8dbb-804c-4bab-8492-4081dafd0633,FALSE,TRUE,TRUE
a5d4b5f4-3af3-4f3a-a663-d76294284445,FALSE,TRUE,FALSE
7024e121-3194-4e4a-aff2-705e89132d19,FALSE,TRUE,FALSE
d2dc954f-0734-4c04-a8dc-8d247fb3e351,FALSE,TRUE,TRUE
3177df5c-e3f4-4f98-a909-d250de12f6e6,FALSE,TRUE,TRUE
656d1b1c-74fd-45ee-8e25-e97bde47d3d5,FALSE,TRUE,TRUE
3d5d2955-7ad4-4082-8869-a757dcf76ce7,FALSE,TRUE,TRUE
52b8469e-1486-4a85-9312-8891109933eb,FALSE,TRUE,FALSE
3299470b-f912-43df-abbd-53329c2ac21c,FALSE,TRUE,TRUE
c9971905-7161-4a24-9099-35c6f0e9dc82,FALSE,TRUE,TRUE
b15984a2-5f48-4260-9e59-b876475fe6c3,FALSE,TRUE,TRUE
b5d905a0-5242-432e-8bcf-9eb41ef2a38a,FALSE,TRUE,TRUE
70731232-4d00-49e3-b28e-8bf6ed4f40d1,FALSE,TRUE,FALSE
b4371f12-7258-4446-a5ef-1a41400d9ba9,FALSE,TRUE,FALSE
4abf198c-f646-4d55-a2a4-ff1cb434f602,FALSE,TRUE,TRUE
e37923bf-2a0f-43ba-8b5b-dc4bbc572e55,FALSE,TRUE,TRUE
f008a3b7-c6a5-4b9d-966d-802ac3d3d5fd,FALSE,TRUE,TRUE
59266653-9aab-4802-90e3-6ee2d2014422,FALSE,TRUE,FALSE
c26c4f20-0dde-4f50-a771-745149979afd,FALSE,TRUE,TRUE
0922a0e0-b93e-4e7f-b368-012108afa0c1,FALSE,TRUE,TRUE
a3f049c2-b349-4ed8-a2b0-0d3ff9e1ee2f,FALSE,TRUE,TRUE
749c1c0d-aa8e-4a06-96cc-ce24b377155f,FALSE,TRUE,TRUE
e9831248-0647-466b-8ff5-e347943aecac,FALSE,TRUE,TRUE
673f70fd-8ee3-408e-a1c3-149c561d4279,FALSE,TRUE,TRUE
e42e7a15-f4c7-4674-8d67-63fb6c2d24c0,FALSE,TRUE,TRUE
6d60b78b-b4d5-45ae-a9c2-d0e4105e0de1,FALSE,TRUE,TRUE
daa381d0-87ec-4bef-b781-e2b1513874cc,FALSE,TRUE,TRUE
a0af3282-1e06-4b65-ae63-888cd0915a92,FALSE,TRUE,TRUE
ab253020-f0dc-4b84-9d75-039237f5ca97,FALSE,TRUE,TRUE
784ff571-d725-42d3-bf1e-f14d6cdb452c,FALSE,TRUE,TRUE
7633fc37-c202-41eb-938d-ca57c5b78d38,FALSE,TRUE,TRUE
89420a75-cbed-42ae-9c9e-0a701b53ed76,FALSE,TRUE,TRUE
b5d904d2-8538-4e03-9e0f-34bda432e64b,FALSE,TRUE,FALSE
482d880e-abf1-4179-9ef8-233aa7521023,FALSE,TRUE,FALSE
3abf7186-1392-43c1-8957-f44bc4e5acbe,FALSE,TRUE,TRUE
dd12d875-2bb0-44ba-9228-fee04cb14b9f,FALSE,TRUE,TRUE
50b642af-cfbe-403d-a138-226622827cd8,FALSE,TRUE,TRUE
ead35bb1-a085-4e9a-9949-e1eb9e2309f1,FALSE,TRUE,FALSE
fbb286ea-f98d-4c67-b6e5-e7800ecfc228,FALSE,TRUE,TRUE
dedd6e27-0e19-45ca-a17f-508f0b01f585,FALSE,TRUE,TRUE
d42e8e3e-981f-4a22-b3d9-3b9ebfd5e89b,FALSE,TRUE,FALSE
2be82a97-5960-4683-b997-e2ae064fc448,FALSE,TRUE,TRUE
51ad39c2-ff73-454c-a8dc-f44307cee838,FALSE,TRUE,TRUE
1a014cdb-f231-49d8-9013-3287354d6a06,FALSE,TRUE,TRUE
68bb68eb-2309-4110-a4b7-4bac0e10673a,FALSE,TRUE,TRUE
470d2d61-a12c-40eb-ad6e-a2d86bfdf98a,FALSE,TRUE,TRUE
765b38a8-05fd-444b-bf41-ed9fb0fd3273,FALSE,TRUE,FALSE
fb564b3d-66be-4b49-bcf8-b003e3d4a8a5,FALSE,TRUE,TRUE
2734150d-6ac2-408e-a266-919fffa42116,FALSE,TRUE,TRUE
261ae9cc-9650-4ac8-8b76-dead0c196505,FALSE,TRUE,TRUE
d28caf90-1b57-4ae5-808c-9dea43fd92ad,FALSE,TRUE,TRUE
ab1c29f5-99fe-4baa-809a-3aec4da2ab2b,FALSE,TRUE,TRUE
da76889d-0beb-452a-8df4-6cc31928cdca,FALSE,TRUE,TRUE
9cbc7980-9a55-48ad-a074-d57914060035,FALSE,TRUE,TRUE
6dbe358a-8d6e-470e-b1e2-03ece4be1ad7,FALSE,TRUE,TRUE
3bc9689f-b2e4-44ec-96e1-875bc0104350,FALSE,TRUE,TRUE
7e29ac9e-a4a1-4390-b4cf-6c8e464999cf,FALSE,TRUE,TRUE
98bdb5f3-8e67-4394-93f3-155e76a7a50b,FALSE,TRUE,FALSE
45538f5b-ebd7-4cb1-a7ec-74b760693c37,FALSE,TRUE,TRUE
239571f6-33c4-475a-a934-d03f7159252a,FALSE,TRUE,TRUE
df21d1da-b3df-458d-8f76-fbed6bf8102f,FALSE,TRUE,FALSE
149048d4-67c5-4f3b-8fa6-ecc3d944b191,FALSE,TRUE,TRUE
00f42d9d-b54f-4390-8e28-430b9db8174b,FALSE,TRUE,FALSE
91cc18c3-f580-48be-920b-98e324e474fa,FALSE,TRUE,TRUE
bc0bb984-0f56-40d0-9665-4e2b8db3ea3f,FALSE,TRUE,TRUE
62cd5264-69a5-4782-ba94-8b34c09bcd0d,FALSE,TRUE,TRUE
0097acf0-b4cd-49c7-8713-544c389926f6,FALSE,TRUE,TRUE
6fde338c-9634-4876-9955-fee8c8d1cb91,FALSE,TRUE,TRUE
d9c5895c-cffa-4802-9ed1-261d6f58d6e4,FALSE,TRUE,TRUE
46986ca1-875a-468d-9184-378fe2338068,FALSE,TRUE,TRUE
ffdb0c20-a58b-4f47-9687-8c2f237ddd40,FALSE,TRUE,TRUE
ccd21991-c51f-4e18-89fe-9aba1334d5fb,FALSE,TRUE,TRUE
aae0f37b-2101-457b-820a-31b50d461e1b,FALSE,TRUE,FALSE
c332a956-5146-416d-96bc-d64e5e4551d9,FALSE,TRUE,TRUE
f6b7aa29-a013-4453-8677-f4fb4883727a,FALSE,TRUE,FALSE
37cb9a3a-2adb-4b40-95c6-196cac484219,FALSE,TRUE,TRUE
e5a8c51d-73c3-4d9f-8756-cc107f5b03a0,FALSE,TRUE,TRUE
51ce72df-1d5e-4e18-8220-8a76f52f4f3d,FALSE,TRUE,TRUE
1bdec8c3-3a94-4a18-88c8-9f24623a6a41,FALSE,TRUE,TRUE
7dc6227b-a31b-4dd6-bc91-5b58f16c95b0,FALSE,TRUE,TRUE
3789e3a9-425c-4a8f-821b-b624beb4b0a0,FALSE,TRUE,TRUE
0ca6f147-33e1-4134-bfad-02fecaa03553,FALSE,TRUE,TRUE
bb3933fb-d78f-49aa-8073-28b4d80605a5,FALSE,TRUE,FALSE
67bb10f5-95d8-4641-8ce0-8475f8f21b05,FALSE,TRUE,TRUE
5da44407-35ad-481a-911b-24d7fe5e9f67,FALSE,TRUE,FALSE
5f59517e-5156-4d08-955e-3a034728bd6e,FALSE,TRUE,FALSE
131b12a5-b647-492f-bfdd-e581048744c9,FALSE,TRUE,TRUE
693e7375-853e-4933-b2da-8d732b13ae90,FALSE,TRUE,FALSE
8c4efec8-108e-48d2-a606-8bb7a7cc78e0,FALSE,TRUE,TRUE
39f4ac57-9295-4174-ad63-f68af2ab391f,FALSE,TRUE,TRUE
83d1c0d3-5cd2-4378-9f6a-04d47aff3888,FALSE,TRUE,TRUE
a5573ffe-a1a0-4d10-bde2-e0d0f4a37d9f,FALSE,TRUE,FALSE
b0aba4e5-2a5a-465a-8d17-2a3ba52d3073,FALSE,TRUE,FALSE
854b5a66-1a0f-4feb-9d58-5bef6ba1d139,FALSE,TRUE,FALSE
e50b4685-ae0a-4930-963b-fd9921eb925d,FALSE,TRUE,FALSE
c011ed65-cc84-437a-abe9-94de7d56c1f4,FALSE,TRUE,TRUE
cb6357e9-0a75-4095-b7ac-1176da5b6c58,FALSE,TRUE,TRUE
6f50ad01-8865-4b32-aef6-6463adf37490,FALSE,TRUE,FALSE
70b2fb36-5122-4796-b215-59a7ac1adf05,FALSE,TRUE,TRUE
2c49523e-dca2-4ca0-b7ad-9b38309e06c8,FALSE,TRUE,TRUE
b43f1088-fc5d-4fd6-ad0e-dda800dc34d7,FALSE,TRUE,TRUE
1d50550c-31b3-4987-ab6a-6ebd416c07c5,FALSE,TRUE,TRUE
2fa01cab-6f95-4cb5-8456-6c7534729f48,FALSE,TRUE,TRUE
80cc9702-6629-457c-a0f8-53a84a1d9db4,FALSE,TRUE,TRUE
133d7cd5-4daf-4780-b9d0-0890861df934,FALSE,TRUE,TRUE
c292b915-6590-44bf-89cf-0a4e24a84edf,FALSE,TRUE,TRUE
413f99c4-05cd-47bf-ab96-88ee3a8c5856,FALSE,TRUE,TRUE
dd006e02-fb70-4b7b-9f68-b126b3c37ae0,FALSE,TRUE,TRUE
5c57ab18-7bf0-4c30-95c4-7c45a4f25efe,FALSE,TRUE,TRUE
8c993b6f-fdac-4e79-918d-362b1aad7b8a,FALSE,TRUE,TRUE
3a8b375a-f7e5-4420-afa8-723c932a4d49,FALSE,TRUE,TRUE
1b777df3-89c6-4fab-864b-ef0b227e13fa,FALSE,TRUE,TRUE
c6dad691-d8cf-4ca4-8b70-a7009c1f3c73,FALSE,TRUE,TRUE
c26b040a-615e-45ad-aa48-963cc254d2ab,FALSE,TRUE,TRUE
162ad0e8-3562-4d66-a2cc-75959c576630,FALSE,TRUE,TRUE
8925e893-bf6a-492f-8195-dd0e1648fde6,FALSE,TRUE,FALSE
5e96d1ff-ee5b-4414-945a-a370a91a31aa,FALSE,TRUE,FALSE
e8c59855-4980-45dc-9f55-cb0fe23857bf,FALSE,TRUE,TRUE
a996df83-ac20-4d7c-b147-76daa9d8b403,FALSE,TRUE,TRUE
393ed7a4-b578-4fe9-88cb-5a528fbc744b,FALSE,TRUE,TRUE
5435b4bc-0a87-43fb-a599-be8e78fd792e,FALSE,TRUE,TRUE
a90b8744-084f-4498-a734-3f4a5a741ae0,FALSE,TRUE,FALSE
9f5f3d60-e027-463c-ac55-4eb8c0b0aa75,FALSE,TRUE,TRUE
11e8509d-5219-4a38-8f81-d75126d2e181,FALSE,TRUE,FALSE
85ebbdd8-b19e-49c9-a15c-5e58510fd23e,FALSE,TRUE,TRUE
2ce624ff-a28e-4ebe-9d46-5a6239b4a051,FALSE,TRUE,TRUE
46c432d5-9ae3-4131-9753-8d131f559286,FALSE,TRUE,TRUE
9c11b829-c3c4-4cda-99b3-e5639b25547b,FALSE,TRUE,TRUE
88294002-6dea-4428-837a-3262af9e3710,FALSE,TRUE,FALSE
01ebe07b-b0ac-4723-b669-b25c73652084,FALSE,TRUE,TRUE
0c07bbcb-76aa-4c3b-bc8d-6797ff9a169e,FALSE,TRUE,TRUE
4ec2f96d-e6cb-4e8d-8844-6eb1389d11ed,FALSE,TRUE,TRUE
22f2a14c-90fa-4e46-87a4-a9d39bef49ff,FALSE,TRUE,TRUE
4be3b7ce-ea25-4377-b21a-bdbc784884da,FALSE,TRUE,TRUE
d8d7b50b-26a9-4009-84ab-a259244b4a6f,FALSE,TRUE,FALSE
57ad6d6d-de5a-4455-bc74-ee2f20d5a1d4,FALSE,TRUE,TRUE
2410c855-17d4-4364-aabb-a55a41d6c2dd,FALSE,TRUE,TRUE
4c6069d2-c6a0-4163-87a5-7e65098a964f,FALSE,TRUE,TRUE
0658ebc9-7559-4429-a6ca-08142d3c5924,FALSE,TRUE,TRUE
9e2088ef-964d-4dfb-87d0-afac526eabe9,FALSE,TRUE,TRUE
1226573b-d629-4b8b-9766-a37be07699eb,FALSE,TRUE,FALSE
f8c00368-2d12-4637-b754-b760a25bb1a7,FALSE,TRUE,TRUE
10ca3078-b2a6-4e18-9e03-d3e7e610e970,FALSE,TRUE,TRUE
ac931272-85ab-462a-b498-5b5cfb11a964,FALSE,TRUE,TRUE
8bed71a0-2b98-46c7-8626-c72d14b711d1,FALSE,TRUE,TRUE
8eb18bf0-0e37-4489-89db-f4cdeaad7937,FALSE,TRUE,TRUE
2bc3a0be-58e5-407b-90b6-1fde698e4070,FALSE,TRUE,TRUE
0d4398af-51e2-4b11-8904-735db4119b81,FALSE,TRUE,FALSE
47a3325e-6f27-4c2a-a71b-bbe5d23be1d7,FALSE,TRUE,TRUE
bb62a4df-8e99-401d-9e6f-99b1230ff785,FALSE,TRUE,FALSE
a271dd01-6059-45cd-8e97-8ef9cae4db79,FALSE,TRUE,TRUE
f5e49651-3362-4f01-832d-d098306eda11,FALSE,TRUE,FALSE
13a3476d-9d76-4cb8-8a35-9558399e68a6,FALSE,TRUE,TRUE
fe301ed7-7f32-4218-80e1-66556df4b796,FALSE,TRUE,FALSE
1750afad-a129-4c57-a312-9564abc52d84,FALSE,TRUE,TRUE
358080d0-60e7-4f03-9e7d-12765d19ebe4,FALSE,TRUE,FALSE
73df4435-f4a5-4886-bedf-07b2044f0341,FALSE,TRUE,FALSE
a2c5a1b3-7b1c-4a95-bc58-152a70d24d46,FALSE,TRUE,TRUE
4ffd7731-676a-4102-bbf9-9eb6bff56b73,FALSE,TRUE,FALSE
bc667aac-7f7d-4730-850e-c433d79184aa,FALSE,TRUE,TRUE
cbd578a0-7fad-4d03-b977-3f087249495a,FALSE,TRUE,TRUE
d03584d1-4cd8-4f4d-b6b5-1a6ea11e6342,FALSE,TRUE,TRUE
3bb00437-dcd7-43ef-8caf-262e13491d0c,FALSE,TRUE,TRUE
79247a19-3485-4e43-b711-221a5877119e,FALSE,TRUE,FALSE
855e3f3a-2407-4595-80b0-9c85f24dced1,FALSE,TRUE,TRUE
b3aeab86-d363-4768-9199-fa0d211ea752,FALSE,TRUE,FALSE
4f810578-8956-4d69-bd13-f1ccc7e0b2c4,FALSE,TRUE,TRUE
0034d941-8e2c-47a2-b1b2-18e7058cc228,FALSE,TRUE,TRUE
d3bdbbb6-8b26-4d5a-85e1-101eba9d911c,FALSE,TRUE,TRUE
b93ba955-66ab-4932-b132-df74ef77a381,FALSE,TRUE,FALSE
fb56566c-a305-4890-b000-d5e06615cf97,FALSE,TRUE,TRUE
27610fc6-ea05-476c-ac83-fb339d75514e,FALSE,TRUE,TRUE
9cb4f1a3-bfd6-4dd0-868c-a04433c2de6e,FALSE,TRUE,TRUE
4c7735cd-1d73-42a6-a93d-1e332ff744cd,FALSE,TRUE,TRUE
a870c273-1ad5-4290-a2ba-1005d6243cc3,FALSE,TRUE,TRUE
3877a291-c098-4b27-8f6a-07ed3f41989f,FALSE,TRUE,TRUE
82284199-f7ef-4187-b950-3221bc26297d,FALSE,TRUE,TRUE
8874c717-7cb3-4482-a8ca-7dacf7c65e37,FALSE,TRUE,TRUE
31084943-b324-4361-9b7e-59a322520de7,FALSE,TRUE,FALSE
d1d3031e-fe6a-412d-b51a-c94cf373efe9,FALSE,TRUE,TRUE
66e03989-ff3e-4f3a-8e01-22e4dadf6795,FALSE,TRUE,FALSE
c4a42ca8-e6f2-4a99-9660-5d02c4a5018f,FALSE,TRUE,TRUE
77c6d74f-c05b-4b9f-8b2d-61a2d8cd321f,FALSE,TRUE,TRUE
d3d1a817-3bd2-4720-81b6-7d6e310e3ea0,FALSE,TRUE,FALSE
ca5dad0a-281f-49f0-b12a-36b5f223b6a2,FALSE,TRUE,TRUE
7128f3ee-c486-4931-bd64-073007a92bcd,FALSE,TRUE,TRUE
f85fa696-80e8-486d-b08f-a8e1c1f030e1,FALSE,TRUE,TRUE
a1783907-15ca-4246-88b0-5f24734e862d,FALSE,TRUE,TRUE
7863a48d-bd06-41b1-b870-6afe7d94d452,FALSE,TRUE,FALSE
322c659e-d9db-402d-9c41-a45be5fef039,FALSE,TRUE,TRUE
53c1676b-8a67-42ed-8693-063dc76ebc86,FALSE,TRUE,TRUE
8b1aa18c-c0ff-41ad-ac36-c6cb581f2532,FALSE,TRUE,TRUE
fa6dc411-e09f-47b8-b291-442752aa819d,FALSE,TRUE,TRUE
20059b8f-7580-4fc6-b28d-556c74764639,FALSE,TRUE,TRUE
ec897474-8d96-49d8-a422-7ea29fb50d26,FALSE,TRUE,TRUE
ba55be88-4424-4ae8-acff-f8441d9ee58d,FALSE,TRUE,TRUE
bd262709-3f1c-49a6-913a-9cb96b3d7924,FALSE,TRUE,TRUE
c21481b6-3493-4ba8-b4b7-ae976b2932bd,FALSE,TRUE,TRUE
34791a5d-5311-4ef5-9264-bebb45e380de,FALSE,TRUE,FALSE
df21e339-81fd-48dc-be37-59a7635f8295,FALSE,TRUE,TRUE
981e51d2-bf62-4b4a-8410-d5d8ee0447c5,FALSE,TRUE,TRUE
16a75d11-889b-49aa-b899-c9875dc283e9,FALSE,TRUE,TRUE
f8f916b1-0401-4072-913e-d42130103723,FALSE,TRUE,FALSE
3fa145d0-d882-4ffe-b425-bb14441258ca,FALSE,TRUE,TRUE
39164010-3696-40b0-a249-13f457e6d23c,FALSE,TRUE,TRUE
c08a01e0-44aa-42d1-9058-c8e2e086a778,FALSE,TRUE,TRUE
4ef9cfc8-3c66-4caf-b755-ccab7f56298f,FALSE,TRUE,TRUE
bff92944-1898-4653-bd78-3af7ef3f1566,FALSE,TRUE,FALSE
d54497ba-9de1-45d2-82f1-c2c4e2d9f408,FALSE,TRUE,TRUE
332137a9-5179-483a-bfb9-b15bedf6f62e,FALSE,TRUE,FALSE
a264ba48-4327-4841-9177-bd90e4f43630,FALSE,TRUE,FALSE
a31a6ad7-78c5-400f-a3b8-a3b6cb56e8a5,FALSE,TRUE,TRUE
f0782512-c738-4ae7-87b5-958cce0e60fb,FALSE,TRUE,TRUE
0a697982-a7ca-46c4-a26c-da090a40bf95,FALSE,TRUE,TRUE
e9efa7c0-7d2c-4c5c-a776-d8fe3349ca04,FALSE,TRUE,TRUE
fba9d398-fff7-4d19-b903-1351eabccbf1,FALSE,TRUE,TRUE
79e13413-cbcb-4106-9262-73a1e4320f7b,FALSE,TRUE,TRUE
c7d6d34a-f031-4f2d-8cde-ef6934461329,FALSE,TRUE,TRUE
fde4bbb9-6708-46df-aef1-33f0fb16809a,FALSE,TRUE,FALSE
15f74ab5-ded2-4bc1-9f7d-57d3338e69d6,FALSE,TRUE,TRUE
d53c372a-0a30-4b91-9a2e-6ea85a11bff8,FALSE,TRUE,TRUE
1a7ad7fe-bb05-4ed1-8bf0-ebbb95417a92,FALSE,TRUE,FALSE
aaf89e3e-5eaf-48ca-b456-3d7299a52233,FALSE,TRUE,TRUE
203a56bb-fd3d-43a3-ae2d-dce0cfc23c08,FALSE,TRUE,TRUE
98ad200c-00ab-4864-9958-77e3ac96f1b3,FALSE,TRUE,TRUE
693155ce-58fe-4c1d-96fd-d98dab1d2f2e,FALSE,TRUE,TRUE
cc4bfe11-f98d-4284-b4a5-3137fdf2ed2d,FALSE,TRUE,TRUE
216094bf-47ec-424f-9c35-e7e63b6065bb,FALSE,TRUE,TRUE
cbbbb9d6-2677-4cdf-a827-363944d7727e,FALSE,TRUE,TRUE
c3446577-2b15-45d2-bd2a-2deee0760f81,FALSE,TRUE,TRUE
2cf9baa9-c1f4-4bc5-b1af-edbd8d445d0d,FALSE,TRUE,TRUE
c13deacd-daa3-45e5-8a3b-5b75ccf4057c,FALSE,TRUE,TRUE
33bc1807-862f-4335-9d82-3a0c12bb423f,FALSE,TRUE,TRUE
cf5ec06d-4e01-465f-8477-2f5e4ad5950e,FALSE,TRUE,TRUE
f9c987f4-919b-4633-adf9-738f0f39fcdd,FALSE,TRUE,TRUE
6715ea91-8b81-40d3-9410-7797b355c2b2,FALSE,TRUE,TRUE
aa9e8dd3-75d3-470b-a67c-a24a712b4e61,FALSE,TRUE,TRUE
88cd33b0-073b-488d-808c-0c989b1eb843,FALSE,TRUE,TRUE
5afd489a-2947-498f-a4cb-e65b1e163173,FALSE,TRUE,TRUE
a3f7ed6a-a9d0-42c9-b52d-a1d5098458d5,FALSE,TRUE,TRUE
d893c8ac-ac61-42df-b840-c789e62ac284,FALSE,TRUE,TRUE
ba2eca48-4f3b-43c0-b6e1-f410706cc1d7,FALSE,TRUE,TRUE
b83fba75-bec0-4c57-b42d-3e03bb886084,FALSE,TRUE,TRUE
5a914212-fd04-436c-a1ac-b2c8de981e7a,FALSE,TRUE,TRUE
f3cd1fae-88ed-48cc-8f7e-2812462199da,FALSE,TRUE,TRUE
e1a91d4e-e8dd-4ad6-89d1-1c02adf868b4,FALSE,TRUE,TRUE
24d17f55-631e-40fb-a079-baa6462809ea,FALSE,TRUE,FALSE
706678ef-2011-419e-94de-0b178af6f119,FALSE,TRUE,FALSE
bf2e7cee-920e-49c4-8d32-bc11d4ba6fe8,FALSE,TRUE,TRUE
2b8c85bb-0a67-4187-af16-2c169a3b172e,FALSE,TRUE,TRUE
acdfa52a-7344-403e-bb74-a6461f9c49e0,FALSE,TRUE,TRUE
64ea10b8-2339-4b5e-81a1-472d7c205156,FALSE,TRUE,TRUE
e4af1298-73a0-4fcc-b703-7b3e5a086dbb,FALSE,TRUE,TRUE
24e0e705-6c4b-43e9-8fc0-74f596f15a00,FALSE,TRUE,TRUE
b2119f67-1217-417a-a91b-5c204eb53e83,FALSE,TRUE,TRUE
e3742f20-c5a1-4ed3-90bb-1d406a524c5e,FALSE,TRUE,TRUE
89f9fbfe-e9dc-4d87-8d66-39c261ce3d2e,FALSE,TRUE,TRUE
3ea42e9c-443d-4e88-8d57-5a3e4c0d7d55,FALSE,TRUE,TRUE
e1350b3f-b0da-4e9b-9b6f-1b50ab5ec67c,FALSE,TRUE,TRUE
7f74e906-bafd-4251-8563-a895ecf18d9a,FALSE,TRUE,TRUE
955cc069-0e68-4224-841c-1f03676b0eb3,FALSE,TRUE,TRUE
bce71e81-3523-472c-99a9-a760336187bb,FALSE,TRUE,TRUE
e898555e-d2ae-4830-a6ec-dd615d25575c,FALSE,TRUE,TRUE
d7136698-f388-49f5-a0a3-008d31fb623f,FALSE,TRUE,FALSE
56117067-f2ff-49a2-85bd-03d16071fa70,FALSE,TRUE,FALSE
7e52aabf-127d-453c-8b22-1aa8c64b0259,FALSE,TRUE,TRUE
2694b6be-15cb-4b62-94b7-309ab10e8b7d,FALSE,TRUE,TRUE
16b6fb39-13fc-4e67-a40f-c5bcc914ed4f,FALSE,TRUE,TRUE
c31f3d1d-602b-478a-9c0f-ed791e6aa923,FALSE,TRUE,TRUE
c61943e4-a0b7-485d-9f72-f8f322c272ea,FALSE,TRUE,TRUE
1d933321-53a3-4f26-aebb-9b39cee6bae9,FALSE,TRUE,TRUE
b3d8c2fb-a9db-46cf-955b-3f73be87840e,FALSE,TRUE,TRUE
925640f0-2a1b-4608-9d8c-6fadeb27e568,FALSE,TRUE,TRUE
a0c4a689-a98d-477c-94a7-1c9120d84cb3,FALSE,TRUE,TRUE
76615b7a-144a-4a17-af00-a456eca2416a,FALSE,TRUE,TRUE
a3a8125a-27c6-48ed-90fa-9352730f3be8,FALSE,TRUE,TRUE
d18e590e-9722-407d-bf2e-febd1f948377,FALSE,TRUE,FALSE
32ee6f8c-8c29-426d-bf2a-8463d1fd1de1,FALSE,TRUE,TRUE
7ed152ef-2260-4a7a-aa88-d4175966ea96,FALSE,TRUE,FALSE
972f06dd-c388-418e-a2f2-fbf60ead0d2a,FALSE,TRUE,TRUE
3e178093-ab58-4f0f-9152-af199acb444b,FALSE,TRUE,TRUE
8b9f217a-ef6b-41ba-811f-cbd19222420d,FALSE,TRUE,TRUE
aace38af-9a2f-44ad-85c3-83962148a731,FALSE,TRUE,TRUE
57136fca-2424-43d5-babe-5377186361bc,FALSE,TRUE,TRUE
95b79b67-a6df-47a5-95d3-046323be353a,FALSE,TRUE,FALSE
98f61333-b964-4505-82a7-039cf615b5ff,FALSE,TRUE,TRUE
729ec708-3a78-4f76-8341-2ab3bade1929,FALSE,TRUE,TRUE
37912f41-9920-436a-9bbd-b35d121e520d,FALSE,TRUE,FALSE
e1e7558e-846b-4be7-8420-6014cb138d13,FALSE,TRUE,TRUE
d2c50376-5973-477a-94a5-b7dce0321713,FALSE,TRUE,TRUE
ddcb2075-bc37-4e94-8f9c-fd8f01d90e55,FALSE,TRUE,TRUE
71156379-c81f-48e5-a669-b68a5d0c8614,FALSE,TRUE,TRUE
66a192df-7a31-4666-8bad-c71c62093191,FALSE,TRUE,TRUE
03dcb1bd-e795-4b9d-bde7-bacaa1c20a9b,FALSE,TRUE,TRUE
779fd9c0-df9d-4909-8818-a8d46654620a,FALSE,TRUE,TRUE
3468a32d-64f7-4746-aa2d-c3728441a83d,FALSE,TRUE,TRUE
164a5b12-17ae-4508-8d9a-7ddac97c3f04,FALSE,TRUE,TRUE
d5cc4318-9de6-40b8-97d7-3c0a1d1731a6,FALSE,TRUE,TRUE
b1a7b22e-cc66-4624-9535-f0a2be7a2b03,FALSE,TRUE,TRUE
d1025b05-7860-48be-ba85-b9ba2fcc33bc,FALSE,TRUE,TRUE
a53d0cc7-1af6-4a29-a50e-bb3c9edb329c,FALSE,TRUE,TRUE
5707438f-4692-4d72-8811-765f01c5160f,FALSE,TRUE,TRUE
c82cb2d3-d12f-4460-9e49-56c422d6b3ab,FALSE,TRUE,TRUE
14f35c8f-3b30-4e08-ac83-f77276b8bb04,FALSE,TRUE,TRUE
2c0cd507-d376-4ff4-b55c-a00d505b6d12,FALSE,TRUE,TRUE
940f04f5-52e2-4386-ad81-2b7b4f1e27ed,FALSE,TRUE,FALSE
8605ea17-6dc6-4ebe-8f59-af2c9dd2e769,FALSE,TRUE,TRUE
ec00aa2d-8d3f-4ac7-89f9-98497bbb08a7,FALSE,TRUE,TRUE
8a8d61df-822c-496d-840f-b26620e368dd,FALSE,TRUE,TRUE
90c3a0a3-7c83-4ac7-9752-27f608ec18ac,FALSE,TRUE,TRUE
82bc0058-3a4a-44ee-a31b-62236b97733a,FALSE,TRUE,TRUE
